slug,name,company,url
"joo-hock-chua-2","Joo Hock CHUA","Vertex Ventures","https://vcdekho.com/investors/joo-hock-chua-2"
"ben-mathias","Ben MATHIAS","Vertex Ventures","https://vcdekho.com/investors/ben-mathias"
"piyush-kharbanda","Piyush KHARBANDA","Vertex Ventures","https://vcdekho.com/investors/piyush-kharbanda"
"genping-liu","Genping LIU","Vertex Ventures","https://vcdekho.com/investors/genping-liu"
"sweta-rau","Sweta Rau","White Venture Capital","https://vcdekho.com/investors/sweta-rau"
"amrish-rau","Amrish Rau","White Venture Capital","https://vcdekho.com/investors/amrish-rau"
"jitendra-gupta","Jitendra Gupta","White Venture Capital","https://vcdekho.com/investors/jitendra-gupta"
"xiang-rong-anthony-yeo","Xiang Rong (Anthony) Yeo","White Venture Capital","https://vcdekho.com/investors/xiang-rong-anthony-yeo"
"saloni-jiwrajka","Saloni Jiwrajka","White Venture Capital","https://vcdekho.com/investors/saloni-jiwrajka"
"aditya-pittie","Aditya Pittie","100X VC","https://vcdekho.com/investors/aditya-pittie"
"anand-lunia-2","Anand Lunia","100X VC","https://vcdekho.com/investors/anand-lunia-2"
"anil-joshi-2","Anil Joshi","100X VC","https://vcdekho.com/investors/anil-joshi-2"
"anupam-mittal-2","Anupam Mittal","100X VC","https://vcdekho.com/investors/anupam-mittal-2"
"julie-wolf","Julie Wolf","2048 Ventures","https://vcdekho.com/investors/julie-wolf"
"daniella-cohen","Daniella Cohen","2048 Ventures","https://vcdekho.com/investors/daniella-cohen"
"vikram-chachra","Vikram Chachra","8i Ventures","https://vcdekho.com/investors/vikram-chachra"
"vishwanath-v","Vishwanath V","8i Ventures","https://vcdekho.com/investors/vishwanath-v"
"rohan-sharma","Rohan Sharma","8i Ventures","https://vcdekho.com/investors/rohan-sharma"
"vignesh-shankar","Vignesh Shankar","a99 VC","https://vcdekho.com/investors/vignesh-shankar"
"ganesh-sathyamurthy","Ganesh Sathyamurthy","a99 VC","https://vcdekho.com/investors/ganesh-sathyamurthy"
"asha-venugopal","Asha Venugopal","a99 VC","https://vcdekho.com/investors/asha-venugopal"
"pankaj-singh","Pankaj Singh","Aagama Ventures","https://vcdekho.com/investors/pankaj-singh"
"lavanya-ashok-2","Lavanya Ashok","Aeravti Ventures","https://vcdekho.com/investors/lavanya-ashok-2"
"santiago-gomez","Santiago Gomez","Aeravti Ventures","https://vcdekho.com/investors/santiago-gomez"
"vivek-sivanandam-2","Vivek Sivanandam","Aeravti Ventures","https://vcdekho.com/investors/vivek-sivanandam-2"
"shardul-singh","Shardul Singh","Aeravti Ventures","https://vcdekho.com/investors/shardul-singh"
"aditya-siroya","Aditya Siroya","Aeravti Ventures","https://vcdekho.com/investors/aditya-siroya"
"binny-khanna","BINNY KHANNA","AIC Banasthali","https://vcdekho.com/investors/binny-khanna"
"ms-sanskriti-sharma","MS. SANSKRITI SHARMA","AIC Banasthali","https://vcdekho.com/investors/ms-sanskriti-sharma"
"kushal-bhagia","Kushal Bhagia","All In Capital","https://vcdekho.com/investors/kushal-bhagia"
"ryan-khoury","Ryan Khoury","Alpha Wave Global","https://vcdekho.com/investors/ryan-khoury"
"ravi-thakran","Ravi Thakran","Alpha Wave Global","https://vcdekho.com/investors/ravi-thakran"
"francis-suarez","Francis Suarez","Alpha Wave Global","https://vcdekho.com/investors/francis-suarez"
"matthew-corey","Matthew Corey","Alpha Wave Global","https://vcdekho.com/investors/matthew-corey"
"cathy-weist","Cathy Weist","Alpha Wave Global","https://vcdekho.com/investors/cathy-weist"
"ankit-agarwal","Ankit Agarwal","Alteria Capital","https://vcdekho.com/investors/ankit-agarwal"
"ajay-hattangdi","Ajay Hattangdi","Alteria Capital","https://vcdekho.com/investors/ajay-hattangdi"
"jinal-gandhi","Jinal Gandhi","Alteria Capital","https://vcdekho.com/investors/jinal-gandhi"
"deepak-malik","Deepak Malik","Alteria Capital","https://vcdekho.com/investors/deepak-malik"
"akshat-saxena","Akshat Saxena","Alteria Capital","https://vcdekho.com/investors/akshat-saxena"
"lavanya-indralingam","Lavanya Indralingam","Antler","https://vcdekho.com/investors/lavanya-indralingam"
"bede-moore","Bede Moore","Antler","https://vcdekho.com/investors/bede-moore"
"frank-stevenaar","Frank Stevenaar","Antler","https://vcdekho.com/investors/frank-stevenaar"
"rajiv-r","Rajiv R","Arali Ventures","https://vcdekho.com/investors/rajiv-r"
"sujata-k","Sujata K","Arali Ventures","https://vcdekho.com/investors/sujata-k"
"rohan-c","Rohan C","Arali Ventures","https://vcdekho.com/investors/rohan-c"
"svetha-r","Svetha R","Arali Ventures","https://vcdekho.com/investors/svetha-r"
"harshal-g","Harshal G","Arali Ventures","https://vcdekho.com/investors/harshal-g"
"sekhar-puli","Sekhar Puli","Aroa Venture Partners","https://vcdekho.com/investors/sekhar-puli"
"nitin-wadhwa","Nitin Wadhwa","Aroa Venture Partners","https://vcdekho.com/investors/nitin-wadhwa"
"suren-gounder","Suren Gounder","Aroa Venture Partners","https://vcdekho.com/investors/suren-gounder"
"rajiv-gupta","Rajiv Gupta","Avatar Growth Capital","https://vcdekho.com/investors/rajiv-gupta"
"gaurav-deepak","Gaurav Deepak","Avendus","https://vcdekho.com/investors/gaurav-deepak"
"kaushal-aggarwal","Kaushal Aggarwal","Avendus","https://vcdekho.com/investors/kaushal-aggarwal"
"ranu-vohra","Ranu Vohra","Avendus","https://vcdekho.com/investors/ranu-vohra"
"hiro-maeda","Hiro Maeda","BEENEXT","https://vcdekho.com/investors/hiro-maeda"
"hero-choudhary","Hero Choudhary","BEENEXT","https://vcdekho.com/investors/hero-choudhary"
"nao-ito","Nao Ito","BEENEXT","https://vcdekho.com/investors/nao-ito"
"chinmaya-saxena","Chinmaya Saxena","BEENEXT","https://vcdekho.com/investors/chinmaya-saxena"
"anirudh-garg","Anirudh Garg","BEENEXT","https://vcdekho.com/investors/anirudh-garg"
"haya-haffar","Haya Haffar","Beyond Capital Ventures","https://vcdekho.com/investors/haya-haffar"
"mohammad-majali","Mohammad Majali","Beyond Capital Ventures","https://vcdekho.com/investors/mohammad-majali"
"arjun-malhotra-2","Arjun Malhotra","Bharat Founders Fund","https://vcdekho.com/investors/arjun-malhotra-2"
"rohan-malhotra-2","Rohan Malhotra","Bharat Founders Fund","https://vcdekho.com/investors/rohan-malhotra-2"
"sera-arora","Sera Arora","Bharat Founders Fund","https://vcdekho.com/investors/sera-arora"
"radika-agarwal-2","Radika Agarwal","Bharat Founders Fund","https://vcdekho.com/investors/radika-agarwal-2"
"shreyans-salecha","Shreyans Salecha","Bharat Founders Fund","https://vcdekho.com/investors/shreyans-salecha"
"sowmya-arunkumar","Sowmya Arunkumar","C4D Partners","https://vcdekho.com/investors/sowmya-arunkumar"
"shiv-gaurav-bhargava","Shiv Gaurav Bhargava","Capitar Ventures","https://vcdekho.com/investors/shiv-gaurav-bhargava"
"vijayalakshmi-n-m-2","Vijayalakshmi N.M","Caspian Impact Investments","https://vcdekho.com/investors/vijayalakshmi-n-m-2"
"shilpa-sudhakar-2","Shilpa Sudhakar","Caspian Impact Investments","https://vcdekho.com/investors/shilpa-sudhakar-2"
"emmanuel-murray-2","Emmanuel Murray","Caspian Impact Investments","https://vcdekho.com/investors/emmanuel-murray-2"
"ria-das","Ria Das","Caspian Impact Investments","https://vcdekho.com/investors/ria-das"
"mohammed-junaid","Mohammed Junaid","Caspian Impact Investments","https://vcdekho.com/investors/mohammed-junaid"
"abhishek-sharman","Abhishek Sharman","CDM Capital","https://vcdekho.com/investors/abhishek-sharman"
"hithendra-ramachandran","Hithendra Ramachandran","CDM Capital","https://vcdekho.com/investors/hithendra-ramachandran"
"saurabh-devendra-singh","Saurabh Devendra Singh","CDM Capital","https://vcdekho.com/investors/saurabh-devendra-singh"
"anuraag-srivastava","Anuraag Srivastava","CDM Capital","https://vcdekho.com/investors/anuraag-srivastava"
"salil-bhargava","Salil Bhargava","CDM Capital","https://vcdekho.com/investors/salil-bhargava"
"mark-joseph","Mark Joseph","Chakra Fund","https://vcdekho.com/investors/mark-joseph"
"rampi-kandadai","Rampi Kandadai","Chakra Fund","https://vcdekho.com/investors/rampi-kandadai"
"mahendra-jain","Mahendra Jain","Chakra Fund","https://vcdekho.com/investors/mahendra-jain"
"vineeta-gupta","Vineeta Gupta","Chakra Fund","https://vcdekho.com/investors/vineeta-gupta"
"rahul-chopra","Rahul Chopra","Chakra Fund","https://vcdekho.com/investors/rahul-chopra"
"john-zeratsky","John Zeratsky","Character","https://vcdekho.com/investors/john-zeratsky"
"kristen-brillantes","Kristen Brillantes","Character","https://vcdekho.com/investors/kristen-brillantes"
"ashley-menezes","Ashley Menezes","ChrysCapital","https://vcdekho.com/investors/ashley-menezes"
"sanjay-kukreja","Sanjay Kukreja","ChrysCapital","https://vcdekho.com/investors/sanjay-kukreja"
"sanjiv-kaul-2","Sanjiv Kaul","ChrysCapital","https://vcdekho.com/investors/sanjiv-kaul-2"
"tanuj-dutta","Tanuj Dutta","Congruent Ventures","https://vcdekho.com/investors/tanuj-dutta"
"kevin-kopczynski","Kevin Kopczynski","Congruent Ventures","https://vcdekho.com/investors/kevin-kopczynski"
"marianne-wu","Marianne Wu","Congruent Ventures","https://vcdekho.com/investors/marianne-wu"
"eliza-cushman","Eliza Cushman","Congruent Ventures","https://vcdekho.com/investors/eliza-cushman"
"gray-robinson","Gray Robinson","Congruent Ventures","https://vcdekho.com/investors/gray-robinson"
"abhishek-mittal","Abhishek Mittal","Endurance Capital","https://vcdekho.com/investors/abhishek-mittal"
"tom-shinner","Tom Shinner","Entrepreneur First","https://vcdekho.com/investors/tom-shinner"
"jonny-clifford","Jonny Clifford","Entrepreneur First","https://vcdekho.com/investors/jonny-clifford"
"rahul-samat","Rahul Samat","Entrepreneur First","https://vcdekho.com/investors/rahul-samat"
"joe-ros","Joe Ros","Entrepreneur First","https://vcdekho.com/investors/joe-ros"
"elspeth-lawson","Elspeth Lawson","Entrepreneur First","https://vcdekho.com/investors/elspeth-lawson"
"ms-sadhika-agarwal","Ms. Sadhika Agarwal","Equirus Ventures","https://vcdekho.com/investors/ms-sadhika-agarwal"
"mr-gopan-v-p","Mr. Gopan V P","Equirus Ventures","https://vcdekho.com/investors/mr-gopan-v-p"
"pearl-agarwal-2","Pearl Agarwal","Eximius Ventures","https://vcdekho.com/investors/pearl-agarwal-2"
"preeti-nellore-sampat-2","Preeti Nellore Sampat","Eximius Ventures","https://vcdekho.com/investors/preeti-nellore-sampat-2"
"yogesh-mahansaria","Yogesh Mahansaria","Faering Capital","https://vcdekho.com/investors/yogesh-mahansaria"
"apurva-parekh","Apurva Parekh","Faering Capital","https://vcdekho.com/investors/apurva-parekh"
"shyam-patwari","Shyam Patwari","Faering Capital","https://vcdekho.com/investors/shyam-patwari"
"manish-deepak","Manish Deepak","Faering Capital","https://vcdekho.com/investors/manish-deepak"
"toshi-yadav","Toshi Yadav","Faering Capital","https://vcdekho.com/investors/toshi-yadav"
"aman-jain","Aman Jain","GetFive","https://vcdekho.com/investors/aman-jain"
"choo-yong-cheen","Choo Yong Cheen","GIC Private Limited","https://vcdekho.com/investors/choo-yong-cheen"
"liew-tzu-mi","Liew Tzu Mi","GIC Private Limited","https://vcdekho.com/investors/liew-tzu-mi"
"boon-chin-hau","Boon Chin Hau","GIC Private Limited","https://vcdekho.com/investors/boon-chin-hau"
"mark-ong","Mark Ong","GIC Private Limited","https://vcdekho.com/investors/mark-ong"
"goh-chin-kiong","Goh Chin Kiong","GIC Private Limited","https://vcdekho.com/investors/goh-chin-kiong"
"justin-hall","Justin Hall","Golden Gate Ventures","https://vcdekho.com/investors/justin-hall"
"angela-toy","Angela Toy","Golden Gate Ventures","https://vcdekho.com/investors/angela-toy"
"michael-lints","Michael Lints","Golden Gate Ventures","https://vcdekho.com/investors/michael-lints"
"hussain-abdulla","Hussain Abdulla","Golden Gate Ventures","https://vcdekho.com/investors/hussain-abdulla"
"jeffrey-chua","Jeffrey Chua","Golden Gate Ventures","https://vcdekho.com/investors/jeffrey-chua"
"arjun-malhotra-3","Arjun Malhotra","Good Capital","https://vcdekho.com/investors/arjun-malhotra-3"
"rohan-malhotra-3","Rohan Malhotra","Good Capital","https://vcdekho.com/investors/rohan-malhotra-3"
"andrew-brackin","Andrew Brackin","Gradient Ventures","https://vcdekho.com/investors/andrew-brackin"
"clayton-petty","Clayton Petty","Gradient Ventures","https://vcdekho.com/investors/clayton-petty"
"denise-teng","Denise Teng","Gradient Ventures","https://vcdekho.com/investors/denise-teng"
"vig-sachidananda","Vig Sachidananda","Gradient Ventures","https://vcdekho.com/investors/vig-sachidananda"
"kyle-duffy","Kyle Duffy","Gradient Ventures","https://vcdekho.com/investors/kyle-duffy"
"rajesh-sawhney","Rajesh Sawhney","GSF","https://vcdekho.com/investors/rajesh-sawhney"
"harish-r","Harish R","India Alternatives","https://vcdekho.com/investors/harish-r"
"rupa-vora","Rupa Vora","India Alternatives","https://vcdekho.com/investors/rupa-vora"
"karan-bhagat","Karan Bhagat","India Alternatives","https://vcdekho.com/investors/karan-bhagat"
"kiran-nadkarni","Kiran Nadkarni","India Alternatives","https://vcdekho.com/investors/kiran-nadkarni"
"satish-pillai","Satish Pillai","India Alternatives","https://vcdekho.com/investors/satish-pillai"
"yogesh-kulkarni","Yogesh Kulkarni","Indusbridge Ventures","https://vcdekho.com/investors/yogesh-kulkarni"
"david-brantner","David Brantner","Indusbridge Ventures","https://vcdekho.com/investors/david-brantner"
"sandeep-daga","Sandeep Daga","Indusbridge Ventures","https://vcdekho.com/investors/sandeep-daga"
"sg-murali","SG Murali","Indusbridge Ventures","https://vcdekho.com/investors/sg-murali"
"jyoti-devjani","Jyoti Devjani","Indusbridge Ventures","https://vcdekho.com/investors/jyoti-devjani"
"mitesh-shah","Mitesh Shah","Inflection Point Ventures","https://vcdekho.com/investors/mitesh-shah"
"vinod-bansal","Vinod Bansal","Inflection Point Ventures","https://vcdekho.com/investors/vinod-bansal"
"srini-ananth","Srini Ananth","Intel Capital","https://vcdekho.com/investors/srini-ananth"
"roi-bar-kat","Roi Bar-Kat","Intel Capital","https://vcdekho.com/investors/roi-bar-kat"
"abdul-guefor","Abdul Guefor","Intel Capital","https://vcdekho.com/investors/abdul-guefor"
"mark-rostick","Mark Rostick","Intel Capital","https://vcdekho.com/investors/mark-rostick"
"tianlin-wang","Tianlin Wang","Intel Capital","https://vcdekho.com/investors/tianlin-wang"
"jayesh-bhatia","Jayesh Bhatia","Intellecap","https://vcdekho.com/investors/jayesh-bhatia"
"pramod-kasat","Pramod Kasat","Intellecap","https://vcdekho.com/investors/pramod-kasat"
"santosh-singh","Santosh Singh","Intellecap","https://vcdekho.com/investors/santosh-singh"
"manoj-kumar-nambiar","Manoj Kumar Nambiar","Intellecap","https://vcdekho.com/investors/manoj-kumar-nambiar"
"vineet-chandra-rai","Vineet Chandra Rai","Intellecap","https://vcdekho.com/investors/vineet-chandra-rai"
"ketki-tulpule","Ketki Tulpule","IXP Lifesciences","https://vcdekho.com/investors/ketki-tulpule"
"ravindra-krishnappa","Ravindra Krishnappa","July Ventures","https://vcdekho.com/investors/ravindra-krishnappa"
"suresh-tr","Suresh TR","July Ventures","https://vcdekho.com/investors/suresh-tr"
"vishwanath-ms","Vishwanath MS","July Ventures","https://vcdekho.com/investors/vishwanath-ms"
"prakash-rao","Prakash Rao","July Ventures","https://vcdekho.com/investors/prakash-rao"
"bhushan-rao","Bhushan Rao","July Ventures","https://vcdekho.com/investors/bhushan-rao"
"paul-bishop","Paul Bishop","LocalGlobe","https://vcdekho.com/investors/paul-bishop"
"remus-brett","Remus Brett","LocalGlobe","https://vcdekho.com/investors/remus-brett"
"julia-svennerst-l-hawkins","Julia Svennerstål-Hawkins","LocalGlobe","https://vcdekho.com/investors/julia-svennerst-l-hawkins"
"amy-grimshaw","Amy Grimshaw","LocalGlobe","https://vcdekho.com/investors/amy-grimshaw"
"benjamin-grol","Benjamin Grol","LocalGlobe","https://vcdekho.com/investors/benjamin-grol"
"clay-dumas","Clay Dumas","Lowercarbon Capital","https://vcdekho.com/investors/clay-dumas"
"caie-kelley","Caie Kelley","Lowercarbon Capital","https://vcdekho.com/investors/caie-kelley"
"ryan-orbuch","Ryan Orbuch","Lowercarbon Capital","https://vcdekho.com/investors/ryan-orbuch"
"shawn-xu","Shawn Xu","Lowercarbon Capital","https://vcdekho.com/investors/shawn-xu"
"lauren-faber-o-connor","Lauren Faber O'Connor","Lowercarbon Capital","https://vcdekho.com/investors/lauren-faber-o-connor"
"ajay-srinivasan","Ajay Srinivasan","Lumis Partners","https://vcdekho.com/investors/ajay-srinivasan"
"neelam-dhawan","Neelam Dhawan","Lumis Partners","https://vcdekho.com/investors/neelam-dhawan"
"mukesh-aghi","Mukesh Aghi","Lumis Partners","https://vcdekho.com/investors/mukesh-aghi"
"arjun-malhotra-4","Arjun Malhotra","Lumis Partners","https://vcdekho.com/investors/arjun-malhotra-4"
"bradley-fishman","Bradley Fishman","M Venture Partners (MVP)","https://vcdekho.com/investors/bradley-fishman"
"sooman-wolffs","SooMan Wolffs","M Venture Partners (MVP)","https://vcdekho.com/investors/sooman-wolffs"
"memet-yazici","Memet Yazici","M Venture Partners (MVP)","https://vcdekho.com/investors/memet-yazici"
"karl-bornefalk","Karl Bornefalk","M Venture Partners (MVP)","https://vcdekho.com/investors/karl-bornefalk"
"santosh-rao","Santosh Rao","M Venture Partners (MVP)","https://vcdekho.com/investors/santosh-rao"
"rajesh-jejurikar","Rajesh Jejurikar","Mahindra Sparkle","https://vcdekho.com/investors/rajesh-jejurikar"
"amarjyoti-barua","Amarjyoti Barua","Mahindra Sparkle","https://vcdekho.com/investors/amarjyoti-barua"
"mohit-joshi","Mohit Joshi","Mahindra Sparkle","https://vcdekho.com/investors/mohit-joshi"
"raul-rebello","Raul Rebello","Mahindra Sparkle","https://vcdekho.com/investors/raul-rebello"
"amit-kumar-sinha","Amit Kumar Sinha","Mahindra Sparkle","https://vcdekho.com/investors/amit-kumar-sinha"
"vimal-kedia","Vimal Kedia","Manjushree Ventures","https://vcdekho.com/investors/vimal-kedia"
"surendra-kedia","Surendra Kedia","Manjushree Ventures","https://vcdekho.com/investors/surendra-kedia"
"basant-kumar-mohata","Basant Kumar Mohata","Manjushree Ventures","https://vcdekho.com/investors/basant-kumar-mohata"
"george-thomas","George Thomas","Menterra Ventures","https://vcdekho.com/investors/george-thomas"
"pranav-sanghvi","Pranav Sanghvi","Merak Ventures","https://vcdekho.com/investors/pranav-sanghvi"
"sreya-rakshit","Sreya Rakshit","Merak Ventures","https://vcdekho.com/investors/sreya-rakshit"
"abraham-thomas","Abraham Thomas","Merak Ventures","https://vcdekho.com/investors/abraham-thomas"
"soumitra-mishra","Soumitra Mishra","Merak Ventures","https://vcdekho.com/investors/soumitra-mishra"
"brian-smith","Brian Smith","Multicoin Capital","https://vcdekho.com/investors/brian-smith"
"matt-shapiro","Matt Shapiro","Multicoin Capital","https://vcdekho.com/investors/matt-shapiro"
"shayon-sengupta","Shayon Sengupta","Multicoin Capital","https://vcdekho.com/investors/shayon-sengupta"
"john-robert-reed","John Robert Reed","Multicoin Capital","https://vcdekho.com/investors/john-robert-reed"
"greg-xethalis","Greg Xethalis","Multicoin Capital","https://vcdekho.com/investors/greg-xethalis"
"mr-nandu-j-naik","Mr. Nandu J Naik","NABVENTURES","https://vcdekho.com/investors/mr-nandu-j-naik"
"mr-mohd-khalid","Mr. Mohd. Khalid","NABVENTURES","https://vcdekho.com/investors/mr-mohd-khalid"
"mr-ankit-bhatnagar","Mr. Ankit Bhatnagar","NABVENTURES","https://vcdekho.com/investors/mr-ankit-bhatnagar"
"ms-deepti-paliwal","Ms. Deepti Paliwal","NABVENTURES","https://vcdekho.com/investors/ms-deepti-paliwal"
"mr-shashwat-s-goyal","Mr. Shashwat S Goyal","NABVENTURES","https://vcdekho.com/investors/mr-shashwat-s-goyal"
"t-j-rylander","T.J. Rylander","next47","https://vcdekho.com/investors/t-j-rylander"
"moshe-zilberstein","Moshe Zilberstein","next47","https://vcdekho.com/investors/moshe-zilberstein"
"vivian-cheng","Vivian Cheng","next47","https://vcdekho.com/investors/vivian-cheng"
"colton-dempsey","Colton Dempsey","next47","https://vcdekho.com/investors/colton-dempsey"
"fred-ellis","Fred Ellis","next47","https://vcdekho.com/investors/fred-ellis"
"sonya-brown","Sonya Brown","Norwest Venture Partners","https://vcdekho.com/investors/sonya-brown"
"ran-ding","Ran Ding","Norwest Venture Partners","https://vcdekho.com/investors/ran-ding"
"tiba-aynechi-ph-d","Tiba Aynechi, Ph.D.","Norwest Venture Partners","https://vcdekho.com/investors/tiba-aynechi-ph-d"
"dror-nahumi","Dror Nahumi","Norwest Venture Partners","https://vcdekho.com/investors/dror-nahumi"
"zack-scott-md","Zack Scott, MD","Norwest Venture Partners","https://vcdekho.com/investors/zack-scott-md"
"jessica-huang-pouleur","Jessica Huang Pouleur","Openspace Ventures","https://vcdekho.com/investors/jessica-huang-pouleur"
"udhay-furtado","Udhay Furtado","Openspace Ventures","https://vcdekho.com/investors/udhay-furtado"
"ayu-tanoesoedibjo","Ayu Tanoesoedibjo","Openspace Ventures","https://vcdekho.com/investors/ayu-tanoesoedibjo"
"kelvin-goh","Kelvin Goh","Openspace Ventures","https://vcdekho.com/investors/kelvin-goh"
"omesh-fabiani","Omesh Fabiani","Openspace Ventures","https://vcdekho.com/investors/omesh-fabiani"
"cosmo-jiang","Cosmo Jiang","Pantera Capital","https://vcdekho.com/investors/cosmo-jiang"
"franklin-bi","Franklin Bi","Pantera Capital","https://vcdekho.com/investors/franklin-bi"
"scott-lawin","Scott Lawin","Pantera Capital","https://vcdekho.com/investors/scott-lawin"
"marc-selfon","Marc Selfon","Pantera Capital","https://vcdekho.com/investors/marc-selfon"
"matt-gorham","Matt Gorham","Pantera Capital","https://vcdekho.com/investors/matt-gorham"
"swati-a-piramal","Swati A. Piramal","Piramal Family Office","https://vcdekho.com/investors/swati-a-piramal"
"nandini-piramal","Nandini Piramal","Piramal Family Office","https://vcdekho.com/investors/nandini-piramal"
"pawel-chudzinski","Pawel Chudzinski","Point Nine Capital","https://vcdekho.com/investors/pawel-chudzinski"
"ricardo-sequerra-amram","Ricardo Sequerra Amram","Point Nine Capital","https://vcdekho.com/investors/ricardo-sequerra-amram"
"kolja-hebenstreit","Kolja Hebenstreit","Point Nine Capital","https://vcdekho.com/investors/kolja-hebenstreit"
"michael-wolfe","Michael Wolfe","Point Nine Capital","https://vcdekho.com/investors/michael-wolfe"
"aleksandra-zorylo","Aleksandra Zorylo","Point Nine Capital","https://vcdekho.com/investors/aleksandra-zorylo"
"kris-gopalakrishnan-2","Kris Gopalakrishnan","Pratithi Investments","https://vcdekho.com/investors/kris-gopalakrishnan-2"
"saumya-jain","Saumya Jain","Pratithi Investments","https://vcdekho.com/investors/saumya-jain"
"abhishek-panda","Abhishek Panda","Pratithi Investments","https://vcdekho.com/investors/abhishek-panda"
"sakshi-budhadev","Sakshi Budhadev","Pratithi Investments","https://vcdekho.com/investors/sakshi-budhadev"
"sumit-dhanuka","Sumit Dhanuka","Precog Innovation Partners","https://vcdekho.com/investors/sumit-dhanuka"
"b-ganesh-shenoy","B. Ganesh Shenoy","Precog Innovation Partners","https://vcdekho.com/investors/b-ganesh-shenoy"
"amit-dhamija","Amit Dhamija","Precog Innovation Partners","https://vcdekho.com/investors/amit-dhamija"
"abhishek-dhawan","Abhishek Dhawan","Precog Innovation Partners","https://vcdekho.com/investors/abhishek-dhawan"
"bhumika-singh","Bhumika Singh","Precog Innovation Partners","https://vcdekho.com/investors/bhumika-singh"
"amias-gerety","Amias Gerety","QED Investors","https://vcdekho.com/investors/amias-gerety"
"bill-cilluffo","Bill Cilluffo","QED Investors","https://vcdekho.com/investors/bill-cilluffo"
"camila-vieira","Camila Vieira","QED Investors","https://vcdekho.com/investors/camila-vieira"
"gbenga-ajayi","Gbenga Ajayi","QED Investors","https://vcdekho.com/investors/gbenga-ajayi"
"laura-bock","Laura Bock","QED Investors","https://vcdekho.com/investors/laura-bock"
"tushar-gupta","Tushar Gupta","Qualcomm Ventures","https://vcdekho.com/investors/tushar-gupta"
"song-mao","Song Mao","Qualcomm Ventures","https://vcdekho.com/investors/song-mao"
"boaz-peer","Boaz Peer","Qualcomm Ventures","https://vcdekho.com/investors/boaz-peer"
"varsha-tagare","Varsha Tagare","Qualcomm Ventures","https://vcdekho.com/investors/varsha-tagare"
"albert-wang","Albert Wang","Qualcomm Ventures","https://vcdekho.com/investors/albert-wang"
"ganesh-rengaswamy","Ganesh Rengaswamy","Quona Capital","https://vcdekho.com/investors/ganesh-rengaswamy"
"david-mathewson","David Mathewson","Quona Capital","https://vcdekho.com/investors/david-mathewson"
"johan-bosini","Johan Bosini","Quona Capital","https://vcdekho.com/investors/johan-bosini"
"rafa-de-la-guia","Rafa de la Guia","Quona Capital","https://vcdekho.com/investors/rafa-de-la-guia"
"varun-malhotra","Varun Malhotra","Quona Capital","https://vcdekho.com/investors/varun-malhotra"
"mr-arif-sayed-alkazim","Mr. Arif Sayed Alkazim","Revanta Capital","https://vcdekho.com/investors/mr-arif-sayed-alkazim"
"mr-gautam-shroff","Mr. Gautam Shroff","Revanta Capital","https://vcdekho.com/investors/mr-gautam-shroff"
"suraj-gaydhane","Suraj Gaydhane","Revanta Capital","https://vcdekho.com/investors/suraj-gaydhane"
"julien-cristiani","Julien Cristiani","SE Ventures","https://vcdekho.com/investors/julien-cristiani"
"carlos-ck-kokron","Carlos (CK) Kokron","SE Ventures","https://vcdekho.com/investors/carlos-ck-kokron"
"siddharth-mehta","Siddharth Mehta","SE Ventures","https://vcdekho.com/investors/siddharth-mehta"
"brad-jones","Brad Jones","SE Ventures","https://vcdekho.com/investors/brad-jones"
"gemma-odena-bult","Gemma Odena Bultó","SE Ventures","https://vcdekho.com/investors/gemma-odena-bult"
"tom-wilson","Tom Wilson","Seedcamp","https://vcdekho.com/investors/tom-wilson"
"sia-houchangnia","Sia Houchangnia","Seedcamp","https://vcdekho.com/investors/sia-houchangnia"
"felix-martinez","Felix Martinez","Seedcamp","https://vcdekho.com/investors/felix-martinez"
"hilary-howe","Hilary Howe","Seedcamp","https://vcdekho.com/investors/hilary-howe"
"devin-hunt","Devin Hunt","Seedcamp","https://vcdekho.com/investors/devin-hunt"
"pae-wu","Pae Wu","SOSV","https://vcdekho.com/investors/pae-wu"
"po-bronson","Po Bronson","SOSV","https://vcdekho.com/investors/po-bronson"
"stephen-chambers","Stephen Chambers","SOSV","https://vcdekho.com/investors/stephen-chambers"
"mohan-s-iyer","Mohan S. Iyer","SOSV","https://vcdekho.com/investors/mohan-s-iyer"
"duncan-turner","Duncan Turner","SOSV","https://vcdekho.com/investors/duncan-turner"
"yash-jain","Yash Jain","Sparrow Capital","https://vcdekho.com/investors/yash-jain"
"aakash-goyal","Aakash Goyal","Sparrow Capital","https://vcdekho.com/investors/aakash-goyal"
"vijay-jacob","Vijay Jacob","Speciale Invest","https://vcdekho.com/investors/vijay-jacob"
"krishnaswamy-srinivasan","Krishnaswamy Srinivasan","Speciale Invest","https://vcdekho.com/investors/krishnaswamy-srinivasan"
"vishnu-rajeev","Vishnu Rajeev","Speciale Invest","https://vcdekho.com/investors/vishnu-rajeev"
"dr-mridula-menon","Dr Mridula Menon","Speciale Invest","https://vcdekho.com/investors/dr-mridula-menon"
"sunil-cavale","Sunil Cavale","Speciale Invest","https://vcdekho.com/investors/sunil-cavale"
"suresh-jain","Suresh Jain","Sun Icon Ventures","https://vcdekho.com/investors/suresh-jain"
"sanjay-shah","Sanjay Shah","Theia Ventures","https://vcdekho.com/investors/sanjay-shah"
